track_id,wcsr,correct_duration,total_duration,num_predictions,num_ground_truth
07_-_Revolver/09_-_And_Your_Bird_Can_Sing,0.7088183257285525,76.12000000000204,107.39000000001803,124,35
07_-_Revolver/10_-_For_No_One,0.6098031256341423,60.089999999996614,98.5400000000135,155,54
07_-_Revolver/11_-_Doctor_Robert,0.5404851663660305,65.94999999999683,122.02000000002552,199,26
07_-_Revolver/14_-_Tomorrow_Never_Knows,0.6145127299654116,107.89000000001829,175.5699999999853,149,39
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/02_-_With_A_Little_Help_From_My_Friends,0.6821113267799074,108.94000000001883,159.70999999999972,167,96
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/03_-_Lucy_In_The_Sky_With_Diamonds,0.5726521563887625,113.66000000002124,198.47999999996446,203,113
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/04_-_Getting_Better,0.5780554263308493,86.98000000000759,150.47000000000813,191,71
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/05_-_Fixing_A_Hole,0.577126444284908,88.41000000000832,153.19000000000565,175,97
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/06_-_She's_Leaving_Home,0.48623031217598384,103.11000000001584,212.0599999999521,243,72
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/07_-_Being_For_The_Benefit_Of_Mr._Kite!,0.5086229253112088,78.45000000000323,154.2400000000047,172,113
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/08_-_Within_You_Without_You,0.1693765949690741,46.459999999999326,274.29999999989553,430,9
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/11_-_Good_Morning_Good_Morning,0.6411962365591782,95.4100000000119,148.80000000000965,219,133
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/13_-_A_Day_In_The_Life,0.5733931013526129,150.9400000000077,263.2399999999056,381,116
09_-_Magical_Mystery_Tour/01_-_Magical_Mystery_Tour,0.7297297297297803,105.5700000000171,144.6700000000134,164,60
09_-_Magical_Mystery_Tour/03_-_Flying,0.4160111059693551,53.93999999999784,129.66000000002705,98,24
09_-_Magical_Mystery_Tour/04_-_Blue_Jay_Way,0.7223114661574275,166.36999999999367,230.3299999999355,85,21
09_-_Magical_Mystery_Tour/05_-_Your_Mother_Should_Know,0.7779242657291529,106.21000000001743,136.5300000000208,123,66
09_-_Magical_Mystery_Tour/10_-_Baby_You're_A_Rich_Man,0.643049206776054,95.66000000001203,148.76000000000968,140,66
09_-_Magical_Mystery_Tour/11_-_All_You_Need_Is_Love,0.636767676767929,126.0800000000276,197.9999999999649,227,115
10CD1_-_The_Beatles/CD1_-_02_-_Dear_Prudence,0.4888931080311499,77.25000000000261,158.01000000000127,334,85
"10CD1_-_The_Beatles/CD1_-_04_-_Ob-La-Di,_Ob-La-Da",0.6225234619397071,113.43000000002112,182.20999999997926,217,97
10CD1_-_The_Beatles/CD1_-_05_-_Wild_Honey_Pie,0.10460011452567516,5.479999999999928,52.389999999998146,54,22
10CD1_-_The_Beatles/CD1_-_07_-_While_My_Guitar_Gently_Weeps,0.6642405881702762,179.78999999998146,270.66999999989883,268,128
10CD1_-_The_Beatles/CD1_-_08_-_Happiness_is_a_Warm_Gun,0.5744747569771714,91.60000000000996,159.44999999999996,227,74
10CD1_-_The_Beatles/CD1_-_09_-_Martha_My_Dear,0.6689207838807886,96.94000000001269,144.92000000001318,130,83
10CD1_-_The_Beatles/CD1_-_12_-_Piggies,0.7261088626413637,87.91000000000807,121.07000000002503,107,91
10CD2_-_The_Beatles/CD2_-_02_-_Yer_Blues,0.5252813928950788,119.47000000002421,227.43999999993812,388,72
10CD2_-_The_Beatles/CD2_-_03_-_Mother_Nature's_Son,0.608409868539398,67.56999999999766,111.06000000001991,239,75
10CD2_-_The_Beatles/CD2_-_04_-_Everybody's_Got_Something_To_Hide_Except_Me_and_My_Monkey,0.5609537334628031,75.05000000000149,133.7900000000233,152,102
10CD2_-_The_Beatles/CD2_-_05_-_Sexy_Sadie,0.6427239772141186,124.11000000002659,193.09999999996936,264,116
10CD2_-_The_Beatles/CD2_-_06_-_Helter_Skelter,0.4930401771593989,124.68000000002688,252.879999999915,401,42
10CD2_-_The_Beatles/CD2_-_07_-_Long_Long_Long,0.5840921866218441,103.91000000001625,177.89999999998318,150,77
10CD2_-_The_Beatles/CD2_-_08_-_Revolution_1,0.6734242709315491,143.17000000001477,212.59999999995162,227,72
10CD2_-_The_Beatles/CD2_-_11_-_Cry_Baby_Cry,0.6117103235748553,103.2200000000159,168.7399999999915,247,90
10CD2_-_The_Beatles/CD2_-_13_-_Good_Night,0.6486601145442934,91.74000000001003,141.43000000001635,204,75
11_-_Abbey_Road/03_-_Maxwell's_Silver_Hammer,0.5943094821870941,98.59000000001353,165.8899999999941,281,157
11_-_Abbey_Road/04_-_Oh!_Darling,0.5184458398745982,105.68000000001716,203.8399999999596,303,66
11_-_Abbey_Road/05_-_Octopus's_Garden,0.7115941136631005,115.57000000002222,162.40999999999727,136,89
11_-_Abbey_Road/07_-_Here_Comes_The_Sun,0.6165925592392041,109.55000000001914,177.6699999999834,228,121
11_-_Abbey_Road/08_-_Because,0.569399573300904,93.41000000001088,164.04999999999578,176,47
11_-_Abbey_Road/09_-_You_Never_Give_Me_Your_Money,0.600511799829666,126.72000000002792,211.01999999995306,319,109
11_-_Abbey_Road/10_-_Sun_King,0.5474952094168999,80.00000000000402,146.12000000001208,168,39
11_-_Abbey_Road/11_-_Mean_Mr_Mustard,0.6036199095022988,40.02000000000061,66.29999999999701,73,33
11_-_Abbey_Road/13_-_She_Came_In_Through_The_Bathroom_Window,0.5093698328126766,55.44999999999754,108.86000000001879,185,51
11_-_Abbey_Road/14_-_Golden_Slumbers,0.7241417744091598,64.96999999999633,89.720000000009,55,30
11_-_Abbey_Road/17_-_Her_Majesty,0.39078674948239117,7.5499999999998835,19.32000000000022,30,23
12_-_Let_It_Be/02_-_Dig_a_Pony,0.5530429927417263,118.8600000000239,214.9199999999495,252,81
12_-_Let_It_Be/03_-_Across_the_Universe,0.5690709596189425,126.55000000002784,222.37999999994273,291,63
12_-_Let_It_Be/04_-_I_Me_Mine,0.6587859424920088,92.79000000001056,140.85000000001688,118,76
12_-_Let_It_Be/05_-_Dig_It,0.5256549036588293,24.280000000000996,46.18999999999938,57,40
12_-_Let_It_Be/07_-_Maggie_Mae,0.6913546255506662,25.110000000001126,36.32000000000134,43,11
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,0.6337565809849279,102.32000000001544,161.44999999999814,282,115
12_-_Let_It_Be/09_-_One_After_909,0.3653197657220581,61.749999999996284,169.02999999999125,198,55
12_-_Let_It_Be/12_-_Get_Back,0.7185408299866899,107.35000000001801,149.4000000000091,169,59
