album_track,t_start,t_end,label,chroma_C,chroma_Db,chroma_D,chroma_Eb,chroma_E,chroma_F,chroma_Gb,chroma_G,chroma_Ab,chroma_A,chroma_Bb,chroma_B
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,42.744294,44.70638,A:min,0.09525954723358154,0.05045047029852867,0.033923231065273285,0.08930414170026779,0.11174297332763672,0.03043585829436779,0.05805790424346924,0.07947836071252823,0.12888917326927185,0.19772152602672577,0.04029311612248421,0.08444365859031677
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,44.70638,46.703296,D:maj,0.07224128395318985,0.14409276843070984,0.1952490210533142,0.0599830225110054,0.07203847914934158,0.07233205437660217,0.111154705286026,0.054966434836387634,0.046749264001846313,0.08133555948734283,0.03413005173206329,0.055727291852235794
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,46.703296,50.673908,G:maj,0.04957089200615883,0.0695643424987793,0.11483204364776611,0.035923779010772705,0.03967021033167839,0.06089850887656212,0.17926400899887085,0.21673253178596497,0.050599273294210434,0.05041337385773659,0.04741663858294487,0.08511436730623245
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,50.673908,52.647605,A:min,0.14750833809375763,0.08087189495563507,0.04875767230987549,0.12328452616930008,0.16912496089935303,0.047315556555986404,0.0558839850127697,0.083156518638134,0.07084283977746964,0.06229628622531891,0.033379387110471725,0.07757794857025146
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,52.647605,54.609691,D:maj,0.06890527904033661,0.10755690932273865,0.11888580769300461,0.10088713467121124,0.10793967545032501,0.08111951500177383,0.12285714596509933,0.06273296475410461,0.04788251221179962,0.06742548942565918,0.04411032423377037,0.06969727575778961
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,54.609691,56.571777,G:maj,0.0534154437482357,0.07391362637281418,0.08953609317541122,0.03937718644738197,0.04814440757036209,0.054700031876564026,0.1882455050945282,0.22904148697853088,0.05689540505409241,0.06030913442373276,0.037358056753873825,0.06906367093324661
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,56.571777,57.082617,G:maj,0.03631480783224106,0.05758007615804672,0.09145462512969971,0.03231557458639145,0.046373505145311356,0.05501732975244522,0.19639934599399567,0.2792417109012604,0.045572634786367416,0.03850158676505089,0.04129889979958534,0.0799299106001854
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,57.082617,57.581846,G:maj,0.03747815266251564,0.030406251549720764,0.05173446238040924,0.0256170853972435,0.042268045246601105,0.07880657911300659,0.2165854126214981,0.28123611211776733,0.053560204803943634,0.0445401631295681,0.05652622506022453,0.08124126493930817
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,57.581846,58.046245,A:min,0.04636349156498909,0.02942020073533058,0.037473637610673904,0.023562543094158173,0.04220788553357124,0.052016910165548325,0.08821605890989304,0.1022968515753746,0.15817943215370178,0.2220456898212433,0.10689664632081985,0.09132067859172821
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,58.557084,60.554,C:maj,0.14299450814723969,0.04274976626038551,0.0746365413069725,0.06257230788469315,0.08066663146018982,0.04261643812060356,0.13919392228126526,0.2165573239326477,0.030684875324368477,0.028185449540615082,0.03966909274458885,0.09947311133146286
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,60.554,62.562526,C:min,0.12232986092567444,0.046941325068473816,0.11444693803787231,0.0715489536523819,0.05066443979740143,0.043287668377161026,0.12620805203914642,0.20889131724834442,0.027486205101013184,0.03512207791209221,0.04939983785152435,0.10367324203252792
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,62.562526,64.547832,G:maj,0.043194662779569626,0.09658777713775635,0.20431500673294067,0.03879798948764801,0.032957881689071655,0.06027418002486229,0.1622716337442398,0.12386325746774673,0.03571412339806557,0.04117685556411743,0.06198384612798691,0.09886278212070465
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,64.547832,65.058671,G:maj,0.03817887604236603,0.07667483389377594,0.1238357424736023,0.032509464770555496,0.02786075323820114,0.07267855852842331,0.19112372398376465,0.2215920388698578,0.03718222305178642,0.035199858248233795,0.053701724857091904,0.08946220576763153
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,65.058671,65.53468,G:maj,0.03706619516015053,0.04715469479560852,0.05851902440190315,0.033546969294548035,0.03965606167912483,0.08170749992132187,0.21426041424274445,0.2157038450241089,0.04816211387515068,0.045742589980363846,0.07202532142400742,0.10645516961812973
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,65.53468,66.010689,A:min,0.02907547913491726,0.05630328506231308,0.12903012335300446,0.025972308591008186,0.03598010540008545,0.055173542350530624,0.10292521119117737,0.07901636511087418,0.13495557010173798,0.23045848309993744,0.06105133146047592,0.06005817651748657
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,66.521528,68.530055,C:maj,0.10863453149795532,0.0382334440946579,0.07467584311962128,0.09065984189510345,0.1223495751619339,0.043579548597335815,0.1134328693151474,0.1757631152868271,0.03427138179540634,0.02489980310201645,0.04597100988030434,0.12752901017665863
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,68.530055,70.538581,C:min,0.11261200904846191,0.04129729047417641,0.08566749095916748,0.13939660787582397,0.06640060245990753,0.04119230806827545,0.12336083501577377,0.18637531995773315,0.02917531318962574,0.030138835310935974,0.06324852257966995,0.0811348631978035
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,70.538581,72.523887,A:maj,0.06838639080524445,0.06513667851686478,0.03698578476905823,0.09264951199293137,0.15158087015151978,0.03921549394726753,0.05236150696873665,0.09154336154460907,0.13257130980491638,0.18241965770721436,0.0432213731110096,0.04392801225185394
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,72.523887,74.509192,D:maj,0.07455302774906158,0.16967149078845978,0.20738516747951508,0.051630254834890366,0.06854657083749771,0.06766233593225479,0.09662420302629471,0.04265846312046051,0.05932271480560303,0.07041480392217636,0.037675581872463226,0.05385540425777435
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,74.509192,76.540939,D:maj,0.06999293714761734,0.11520054191350937,0.17693936824798584,0.06367672234773636,0.05473657697439194,0.06220826134085655,0.09614112973213196,0.10732437670230865,0.05711608752608299,0.0744202509522438,0.05606098845601082,0.06618275493383408
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,76.540939,78.526245,A:min,0.07152959704399109,0.05783665180206299,0.046356551349163055,0.08761851489543915,0.10820020735263824,0.023608405143022537,0.051707375794649124,0.0655863881111145,0.12901771068572998,0.2432897686958313,0.04245195537805557,0.07279687374830246
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,78.526245,80.534771,D:maj,0.0730348750948906,0.15114396810531616,0.22040167450904846,0.05943397805094719,0.06804200261831284,0.04626527056097984,0.07979406416416168,0.04518132284283638,0.05091047286987305,0.10537982732057571,0.03922281041741371,0.061189647763967514
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,80.534771,84.447333,G:maj,0.04565244913101196,0.06883274018764496,0.14015503227710724,0.03962160274386406,0.03889438137412071,0.053470417857170105,0.15621168911457062,0.20808808505535126,0.045908354222774506,0.057833168655633926,0.051366791129112244,0.09396518766880035
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,84.447333,86.479079,A:min,0.0899968147277832,0.04024674743413925,0.028585009276866913,0.07602976262569427,0.07863519340753555,0.02528008073568344,0.0618591271340847,0.06805601716041565,0.14770694077014923,0.24927270412445068,0.04269072785973549,0.09164092689752579
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,86.479079,88.452776,D:maj,0.08726377785205841,0.14348892867565155,0.20948313176631927,0.07952247560024261,0.08712112903594971,0.044020235538482666,0.07046513259410858,0.04771086946129799,0.0604572594165802,0.06926955282688141,0.03849631920456886,0.06270118802785873
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,88.452776,90.403252,G:maj,0.052675265818834305,0.06818891316652298,0.1035139262676239,0.03964837267994881,0.047902341932058334,0.050493087619543076,0.1775893270969391,0.2002805471420288,0.051837652921676636,0.06023833900690079,0.05451957881450653,0.09311258792877197
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,90.403252,90.98375,G:maj,0.02771649695932865,0.04463672265410423,0.09212258458137512,0.029418526217341423,0.028670812025666237,0.05498594418168068,0.1872791349887848,0.29854652285575867,0.05217193439602852,0.032901275902986526,0.04996049031615257,0.10158957540988922
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,90.98375,91.42493,G:maj,0.027493184432387352,0.026464883238077164,0.046251945197582245,0.018889058381319046,0.0352126806974411,0.06009149178862572,0.15823760628700256,0.21186712384223938,0.10337260365486145,0.12118557840585709,0.07192755490541458,0.11900627613067627
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,91.42493,91.900939,A:min,0.04659878835082054,0.02945203147828579,0.042807914316654205,0.022949162870645523,0.03658368065953255,0.04681059345602989,0.0921228900551796,0.09290535002946854,0.12991805374622345,0.22467783093452454,0.10888270288705826,0.12629106640815735
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,92.400168,94.431914,C:maj,0.1452624797821045,0.03827299922704697,0.059435561299324036,0.06758227199316025,0.10922437161207199,0.047532469034194946,0.12473183870315552,0.14513583481311798,0.03404897451400757,0.03228442370891571,0.042839016765356064,0.15364980697631836
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,94.431914,96.41722,C:min,0.14105796813964844,0.05051904544234276,0.09060484170913696,0.16445069015026093,0.035793617367744446,0.04297909513115883,0.09970078617334366,0.14935605227947235,0.025392290204763412,0.03243325278162956,0.07069987058639526,0.09701254218816757
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,96.41722,98.425746,G:maj,0.05054756999015808,0.11519744992256165,0.173344224691391,0.04363575205206871,0.028822531923651695,0.05390985310077667,0.14042823016643524,0.12124291062355042,0.040151648223400116,0.048693303018808365,0.06286711990833282,0.1211593970656395
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,98.425746,98.913365,G:maj,0.04511239752173424,0.09178490191698074,0.11018360406160355,0.0275217704474926,0.040500059723854065,0.06883370876312256,0.1802671104669571,0.2630746364593506,0.04995046183466911,0.030212730169296265,0.03512712940573692,0.057431451976299286
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,98.913365,99.400984,G:maj,0.03854179382324219,0.030060701072216034,0.05148496478796005,0.02687889337539673,0.0449235737323761,0.06691904366016388,0.16876734793186188,0.27186453342437744,0.10257961601018906,0.08179505169391632,0.05327291786670685,0.0629115179181099
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,99.400984,99.888603,A:min,0.06434894353151321,0.0501449890434742,0.037167739123106,0.03651656582951546,0.05929750204086304,0.06719217449426651,0.10500837117433548,0.093257375061512,0.16507436335086823,0.15690873563289642,0.07108505815267563,0.09399810433387756
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,100.376221,102.384748,C:maj,0.13007789850234985,0.050268661230802536,0.07271657139062881,0.10853704065084457,0.12382782250642776,0.041125763207674026,0.09062202274799347,0.16083833575248718,0.02798967808485031,0.02533598057925701,0.05500318855047226,0.11365704238414764
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,102.384748,104.370055,C:min,0.12803006172180176,0.05806662142276764,0.10053995251655579,0.13097766041755676,0.05377895012497902,0.03883785381913185,0.08971919864416122,0.1636098325252533,0.0366864949464798,0.033242374658584595,0.06089218705892563,0.10561882704496384
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,104.370055,106.366971,A:maj,0.05880729481577873,0.0548381432890892,0.03426938131451607,0.13160929083824158,0.12546545267105103,0.04375680163502693,0.054537009447813034,0.056884124875068665,0.1646268516778946,0.187195286154747,0.04884963482618332,0.03916069120168686
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,106.366971,108.340666,D:maj,0.09064231067895889,0.17867958545684814,0.20279307663440704,0.058918360620737076,0.058955274522304535,0.06551161408424377,0.09950350970029831,0.049936555325984955,0.04933084920048714,0.05107613280415535,0.03551895543932915,0.05913374945521355
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,108.340666,110.372413,D:maj,0.061003781855106354,0.10614390671253204,0.1710464209318161,0.07075148075819016,0.06801692396402359,0.060422226786613464,0.08461771160364151,0.08596338331699371,0.05552082136273384,0.08895683288574219,0.07613246142864227,0.07142405956983566
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,110.372413,112.380938,A:min,0.09360131621360779,0.06267446279525757,0.05691783130168915,0.10325668007135391,0.09468700736761093,0.029291890561580658,0.05171067267656326,0.07548818737268448,0.12618780136108398,0.18260110914707184,0.04994098097085953,0.07364201545715332
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,112.380938,114.343024,D:maj,0.08805854618549347,0.17074191570281982,0.22472426295280457,0.0653647854924202,0.04819818586111069,0.05067082494497299,0.08500673621892929,0.05362524092197418,0.04953422024846077,0.07055366784334183,0.03477802872657776,0.058743562549352646
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,114.343024,116.30511,G:maj,0.05306383967399597,0.08016205579042435,0.10929443687200546,0.03953750431537628,0.05001310631632805,0.056810542941093445,0.17782095074653625,0.21102428436279297,0.05290110409259796,0.04932462424039841,0.03912873566150665,0.08091884106397629
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,116.30511,118.267196,G:maj,0.040576450526714325,0.08730849623680115,0.1516232192516327,0.0370216928422451,0.03701765090227127,0.061562005430459976,0.15954157710075378,0.17270278930664062,0.06823717802762985,0.051569726318120956,0.05366265028715134,0.07917658984661102
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,118.267196,120.275723,A:min,0.09754499793052673,0.04706699401140213,0.0245559923350811,0.08458784222602844,0.08453622460365295,0.0230923593044281,0.055193960666656494,0.0695098415017128,0.14912189543247223,0.2386641800403595,0.040836554020643234,0.08528916537761688
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,120.275723,122.237809,D:maj,0.07314768433570862,0.1428024172782898,0.18320314586162567,0.09234577417373657,0.09254225343465805,0.04377739503979683,0.07457795739173889,0.045375384390354156,0.06418218463659286,0.08313042670488358,0.03961615636944771,0.0652991309762001
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,122.237809,124.199896,G:maj,0.06109326705336571,0.11161286383867264,0.13945727050304413,0.03867237642407417,0.04802767187356949,0.0418417751789093,0.14147253334522247,0.19106437265872955,0.05290842801332474,0.05102890357375145,0.045152101665735245,0.0776684582233429
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,124.199896,126.196812,G:maj,0.07001130282878876,0.09639810025691986,0.14919397234916687,0.05133269727230072,0.047666918486356735,0.05863403156399727,0.12066379934549332,0.1356477588415146,0.06859960407018661,0.07620955258607864,0.05027211830019951,0.0753701776266098
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,126.196812,128.158897,A:min,0.11100919544696808,0.04831722006201744,0.03161698579788208,0.07270347326993942,0.10705363005399704,0.033872198313474655,0.06939848512411118,0.08687044680118561,0.13190987706184387,0.18152987957000732,0.0473104827105999,0.07840806990861893
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,128.158897,130.155813,D:maj,0.06362039595842361,0.0807969719171524,0.11211889237165451,0.043671514838933945,0.056065019220113754,0.059681639075279236,0.13435040414333344,0.07096920162439346,0.10145942866802216,0.1766350120306015,0.04538491740822792,0.055246662348508835
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,130.155813,132.117899,G:maj,0.05625014007091522,0.06155448034405708,0.09349863231182098,0.044682543724775314,0.0560673289000988,0.05052102729678154,0.20506884157657623,0.19998103380203247,0.04507625848054886,0.05117390677332878,0.05342087149620056,0.08270484954118729
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,132.117899,134.068376,G:maj,0.06327391415834427,0.07818447053432465,0.12752093374729156,0.054428357630968094,0.06402093917131424,0.08773499727249146,0.11885882914066315,0.12838535010814667,0.07585949450731277,0.09226123988628387,0.04625813290476799,0.06321344524621964
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,134.068376,136.076902,A:min,0.11773757636547089,0.03837725147604942,0.0396890714764595,0.08716780692338943,0.14199680089950562,0.03755420818924904,0.08172067999839783,0.08791199326515198,0.11067386716604233,0.14018310606479645,0.03803616389632225,0.07895141839981079
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,136.076902,138.027378,D:maj,0.0513666607439518,0.07250665128231049,0.08274362236261368,0.0593566969037056,0.06186654046177864,0.08945486694574356,0.1492418348789215,0.0733136236667633,0.11852052062749863,0.16235539317131042,0.0358869843184948,0.04338661953806877
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,138.027378,140.001074,G:maj,0.0650869682431221,0.09841450303792953,0.13328798115253448,0.05053242668509483,0.059496428817510605,0.05859840288758278,0.11867836862802505,0.11083345860242844,0.05115564912557602,0.061366431415081024,0.0801563560962677,0.11239299178123474
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,140.001074,140.524319,G:maj,0.06646717339754105,0.13738323748111725,0.20508354902267456,0.06487646698951721,0.04976383224129677,0.07155606895685196,0.14860939979553223,0.06295524537563324,0.06885440647602081,0.05516568571329117,0.03860204666852951,0.03068290837109089
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,140.524319,141.034362,D:maj,0.03409405052661896,0.10405600816011429,0.1678975224494934,0.06032979115843773,0.1048455536365509,0.07076841592788696,0.09018434584140778,0.08464224636554718,0.09302190691232681,0.10892235487699509,0.030251456424593925,0.050986312329769135
02_-_With_the_Beatles/12_-_Devil_In_Her_Heart,141.034362,143.932593,G:maj,0.010239300318062305,0.03281550109386444,0.052537113428115845,0.02115745097398758,0.022734520956873894,0.01564585231244564,0.17402075231075287,0.27614009380340576,0.06527768075466156,0.11043696850538254,0.05509965866804123,0.1638951301574707
02_-_With_the_Beatles/11_-_I_Wanna_Be_Your_Man,1.256247,21.840737,E:maj,0.036518607288599014,0.0409446582198143,0.08796102553606033,0.0795188695192337,0.17335623502731323,0.08411098271608353,0.08777294307947159,0.07351289689540863,0.08741389214992523,0.06249742582440376,0.0768468901515007,0.10954558104276657
02_-_With_the_Beatles/11_-_I_Wanna_Be_Your_Man,21.840737,23.048174,Gb:maj,0.03328176587820053,0.1008821502327919,0.05625712126493454,0.06835717707872391,0.07752086967229843,0.12962186336517334,0.25222110748291016,0.07740354537963867,0.04817570373415947,0.04429120570421219,0.08684151619672775,0.02514600194990635
02_-_With_the_Beatles/11_-_I_Wanna_Be_Your_Man,23.048174,24.290442,B:maj,0.03339553624391556,0.032923173159360886,0.058504369109869,0.15487393736839294,0.061993204057216644,0.06638241559267044,0.13539248704910278,0.11021789163351059,0.07787469774484634,0.06011270731687546,0.10810916870832443,0.1002204567193985
02_-_With_the_Beatles/11_-_I_Wanna_Be_Your_Man,24.290442,25.47466,E:maj,0.029457280412316322,0.0375509113073349,0.07841537892818451,0.10465797781944275,0.21188724040985107,0.0884086936712265,0.09929051995277405,0.11252348124980927,0.08507188409566879,0.038142286241054535,0.04834480211138725,0.06624961644411087
02_-_With_the_Beatles/11_-_I_Wanna_Be_Your_Man,25.47466,26.682097,Db:maj,0.05764200910925865,0.19000744819641113,0.06292418390512466,0.057619042694568634,0.05663658678531647,0.08242275565862656,0.11104444414377213,0.10152553021907806,0.09051937609910965,0.048923809081315994,0.06037846952676773,0.08035633713006973
02_-_With_the_Beatles/11_-_I_Wanna_Be_Your_Man,26.682097,27.877925,Gb:maj,0.04577178880572319,0.06759446114301682,0.032196298241615295,0.04793122410774231,0.06396821141242981,0.16046962141990662,0.2781691551208496,0.09094814956188202,0.049987513571977615,0.06514899432659149,0.07001802325248718,0.027796568349003792
02_-_With_the_Beatles/11_-_I_Wanna_Be_Your_Man,27.877925,29.073753,B:maj,0.03057238645851612,0.027852920815348625,0.051423877477645874,0.24150627851486206,0.0647478997707367,0.05713212862610817,0.10226747393608093,0.07897599786520004,0.05398576706647873,0.061683863401412964,0.11921475827693939,0.11063656955957413
