album_track,t_start,t_end,label,chroma_C,chroma_Db,chroma_D,chroma_Eb,chroma_E,chroma_F,chroma_Gb,chroma_G,chroma_Ab,chroma_A,chroma_Bb,chroma_B,source
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,35.532902,37.030589,A:maj,0.0351810231804847,0.0426867008209228,0.0181200224906206,0.0188465770334005,0.0835246443748474,0.0348808318376541,0.0240685492753982,0.0405284725129604,0.059776447713375,0.4541336596012115,0.1518077552318573,0.0364452823996543,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,38.447006,39.921473,A:maj,0.0241234023123979,0.0542443580925464,0.022986888885498,0.0310841221362352,0.1021439358592033,0.0336532182991504,0.033570859581232,0.052407544106245,0.0860793441534042,0.3978745937347412,0.1334481090307235,0.0283836498856544,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,41.314671,42.847188,A:maj,0.0260730106383562,0.0379151999950408,0.0271310862153768,0.0392281338572502,0.12814262509346,0.0381502285599708,0.0273655746132135,0.044028665870428,0.0711834132671356,0.4088127315044403,0.1137883588671684,0.0381809473037719,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,44.298435,45.703242,A:maj,0.0340205393731594,0.0531078204512596,0.0309276115149259,0.0177933350205421,0.0630412995815277,0.0252033956348896,0.0219632368534803,0.0566310286521911,0.0868875235319137,0.4203978776931762,0.1435117274522781,0.0465146377682685,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,47.235759,48.628956,A:maj,0.0218019671738147,0.0422026291489601,0.0152974110096693,0.0218005888164043,0.1051956117153167,0.02446242980659,0.0232052467763423,0.0408014804124832,0.0494769215583801,0.4690252542495727,0.1451752930879593,0.041555106639862,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,50.080204,51.543061,A:maj,0.016574203968048,0.0438397265970706,0.0239531137049198,0.029761279001832,0.15725938975811,0.0275580044835805,0.0207972768694162,0.0476454086601734,0.0695703029632568,0.4262770414352417,0.1062860190868377,0.0304782427847385,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,52.959478,54.445555,A:maj,0.019499585032463,0.041167102754116,0.0258624646812677,0.0324201099574565,0.1114493235945701,0.0413119345903396,0.0237770993262529,0.0473456270992755,0.085936389863491,0.4439809918403625,0.0995501801371574,0.0276992116123437,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,55.850362,57.25517,A:maj,0.0302189141511917,0.0506232902407646,0.0275192912667989,0.0368027612566947,0.12862129509449,0.0287810806185007,0.0246516913175582,0.0503327324986457,0.0806807279586792,0.3902924954891205,0.1097948849201202,0.0416807942092418,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,58.752857,60.180884,A:maj,0.0210309885442256,0.0456705950200557,0.0179180037230253,0.0288988035172224,0.1731551140546798,0.0277701765298843,0.0205598417669534,0.0341156385838985,0.0689519047737121,0.427895039319992,0.0941977351903915,0.0398361049592494,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,61.585691,63.002108,A:maj,0.0245961491018533,0.0599048919975757,0.0238146781921386,0.027379136532545,0.1769085079431533,0.0276616085320711,0.0229807123541831,0.0404912941157817,0.0710790678858757,0.3938133120536804,0.1008691191673278,0.0305015388876199,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,64.383696,67.2978,A:maj,0.0233048163354396,0.0225045047700405,0.0282846465706825,0.0324278473854064,0.1436783671379089,0.0379739999771118,0.0403654724359512,0.0823717266321182,0.0886155441403389,0.3565395772457123,0.1046759709715843,0.0392575338482856,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,70.211904,71.628321,A:maj,0.0230291094630956,0.0404703319072723,0.0188381820917129,0.0306947585195302,0.1394574642181396,0.0299255531281232,0.0279646273702383,0.0600500404834747,0.0926088616251945,0.3875222504138946,0.1105091795325279,0.0389295779168605,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,73.067959,74.495986,A:maj,0.019291391596198,0.033917736262083,0.027128892019391,0.0410711355507373,0.1393369883298874,0.0345996469259262,0.0307525340467691,0.0643054395914077,0.0998826250433921,0.3773454427719116,0.0984423831105232,0.0339258536696434,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,84.619886,90.517755,A:maj,0.0638477802276611,0.0941755846142768,0.0721402987837791,0.1409177482128143,0.1008436530828476,0.0532436333596706,0.0478510297834873,0.1345035582780838,0.0591291263699531,0.0697635039687156,0.1146754696965217,0.0489085391163826,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,90.517755,92.027052,A:maj,0.015509826131165,0.0340044125914573,0.0231363587081432,0.0348578952252864,0.1127949133515358,0.0352945923805236,0.0279292911291122,0.0589591488242149,0.0982186198234558,0.4487576484680176,0.0803853943943977,0.0301518887281417,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,93.431859,94.883106,A:maj,0.0269713159650564,0.030352683737874,0.0247527230530977,0.0315337628126144,0.105988509953022,0.0273517668247222,0.0304265934973955,0.0518475696444511,0.0964959934353828,0.4157214760780334,0.1238078698515892,0.03474972397089,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,96.345963,97.7856,A:maj,0.0199317317456007,0.0435605123639106,0.0117903864011168,0.024282980710268,0.1115566864609718,0.0243517383933067,0.0249732825905084,0.0541895404458045,0.0850014761090278,0.4532779157161712,0.1174166649580001,0.0296671632677316,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,99.225238,100.676485,A:maj,0.0280896294862031,0.0465135537087917,0.0158940609544515,0.0172071456909179,0.0814457908272743,0.0247321669012308,0.02450917288661,0.0486936569213867,0.0963848084211349,0.4556616544723511,0.1137124896049499,0.0471559129655361,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,102.081292,103.520929,A:maj,0.0204983670264482,0.0393672138452529,0.01812494546175,0.0349978543817997,0.1470159441232681,0.0355458036065101,0.0262056048959493,0.051332764327526,0.0686086937785148,0.3998402059078216,0.1198092028498649,0.0386533588171005,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,104.995396,106.446643,A:maj,0.0449380464851856,0.0368962660431861,0.0234630517661571,0.0306470599025487,0.1120809689164161,0.0413490980863571,0.0377507768571376,0.0586446449160575,0.0820844545960426,0.3876365423202514,0.0996682941913604,0.0448407717049121,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,107.897891,109.337528,A:maj,0.0216203406453132,0.0513863675296306,0.0148867620155215,0.028420802205801,0.1524611264467239,0.030166445299983,0.0204450823366642,0.0404826924204826,0.0713125169277191,0.3976506292819977,0.1223985403776168,0.0487686768174171,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,110.777165,112.205192,A:maj,0.0175515674054622,0.0507667809724807,0.0204915329813957,0.0413399711251258,0.1414674222469329,0.0283781252801418,0.0280233658850193,0.0505994297564029,0.0848981514573097,0.3931630849838257,0.1094111874699592,0.033909399062395,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,113.56356,116.524104,A:maj,0.0265502613037824,0.0236703194677829,0.0375629663467407,0.0279982108622789,0.0909653529524803,0.0316767245531082,0.0369662083685398,0.0906939134001731,0.0815081447362899,0.389514148235321,0.1067944318056106,0.0560993030667305,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,119.438208,120.889455,A:maj,0.0268988423049449,0.0434162579476833,0.0166947767138481,0.0176681689918041,0.0650078430771827,0.0255758445709943,0.0241373665630817,0.0457401573657989,0.0806247442960739,0.494865208864212,0.1211989745497703,0.0381717719137668,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,122.282653,123.74551,A:maj,0.0252415724098682,0.0453006252646446,0.018700735643506,0.0286639463156461,0.1535690724849701,0.0337200835347175,0.0238495841622352,0.039485115557909,0.096170999109745,0.3880302309989929,0.1085734814405441,0.0386945717036724,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,125.161927,126.624784,A:maj,0.0332385748624801,0.1340807378292083,0.0359213538467884,0.0302008260041475,0.08176851272583,0.0315472111105918,0.0471073575317859,0.0534687675535678,0.0946193635463714,0.3480101823806762,0.0641878619790077,0.0458492562174797,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,128.064421,129.550498,A:maj,0.0281226951628923,0.0441700182855129,0.0252562779933214,0.0262893494218587,0.0732405185699462,0.0404259301722049,0.0478251241147518,0.0558344796299934,0.092846393585205,0.40622079372406,0.1158863082528114,0.0438820794224739,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,130.978526,132.441383,A:maj,0.0423519015312194,0.0599105358123779,0.0261291377246379,0.0363034084439277,0.0939133912324905,0.0379358157515525,0.0454464145004749,0.0545991361141204,0.0937138795852661,0.3307741582393646,0.1221347525715828,0.0567875392735004,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,133.84619,135.285827,A:maj,0.0415840484201908,0.0522724613547325,0.0381707586348056,0.0294993594288826,0.0813061073422432,0.0282693393528461,0.0330856889486312,0.0517510809004306,0.1078337803483009,0.3671028017997741,0.1225375160574913,0.0465871021151542,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,136.679024,138.153492,A:maj,0.0551264472305774,0.078085608780384,0.0280705206096172,0.0324414521455764,0.0781794786453247,0.0295305363833904,0.0317159332334995,0.0500502437353134,0.0988694429397583,0.3564223647117615,0.11641376465559,0.0450942069292068,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,139.569909,141.032766,A:maj,0.0280089192092418,0.0430627614259719,0.0214017797261476,0.0283753219991922,0.1221145093441009,0.0330823175609111,0.0300754271447658,0.0507291331887245,0.1049091294407844,0.3858800530433655,0.0990412756800651,0.0533193461596965,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,142.402743,143.8656,A:maj,0.0326466299593448,0.0473111532628536,0.0318075455725193,0.0443270988762378,0.1191982924938201,0.0415575578808784,0.0559396259486675,0.0686492323875427,0.111412301659584,0.2980700135231018,0.0942719802260398,0.0548086017370224,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,145.293628,146.721655,A:maj,0.0382544137537479,0.0476495884358882,0.033338762819767,0.0351154059171676,0.0860674902796745,0.0355224944651126,0.033618826419115,0.0482966862618923,0.115956425666809,0.3834399878978729,0.097710445523262,0.0450295321643352,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,148.219342,149.647369,A:maj,0.0351090840995311,0.0351436994969844,0.0272002257406711,0.039864245802164,0.0851992666721344,0.0391194708645343,0.0382111705839633,0.0531255975365638,0.0865376740694046,0.393823891878128,0.1206185668706893,0.0460470765829086,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,151.098616,152.584693,A:maj,0.0347608067095279,0.0519117973744869,0.0448298044502735,0.0406278520822525,0.0730109363794326,0.0301824007183313,0.0409611910581588,0.0505838543176651,0.115976870059967,0.3495390117168426,0.118887260556221,0.0487281642854213,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,154.024331,155.440748,A:maj,0.0318711921572685,0.0400832146406173,0.0419306829571723,0.0417248606681823,0.1153771206736564,0.0431654565036296,0.0400490909814834,0.0731047242879867,0.1007977649569511,0.3127630054950714,0.1098929047584533,0.0492400228977203,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,155.440748,156.160566,A:maj,0.0274059697985649,0.0265834275633096,0.0356095246970653,0.0409789606928825,0.0902317836880683,0.0411767028272151,0.0484822429716587,0.046239536255598,0.0773675292730331,0.3878523409366607,0.1364246606826782,0.0416473522782325,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,156.833945,158.285192,A:maj,0.0248155519366264,0.0366108790040016,0.0275812000036239,0.0335668660700321,0.1179421916604042,0.0345109514892101,0.036732442677021,0.0608830973505973,0.0854006633162498,0.3662779629230499,0.1347766071557998,0.0409016013145446,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,158.993401,159.713219,A:maj,0.035532884299755,0.0265168044716119,0.0352498367428779,0.040745485574007,0.1066723242402076,0.0414214394986629,0.0461974218487739,0.0594364553689956,0.0883704721927642,0.3686967194080353,0.1129589900374412,0.0382012836635112,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,159.713219,161.187687,A:maj,0.0148030556738376,0.0188666395843029,0.0132269663736224,0.025693031027913,0.1391473859548568,0.0227586906403303,0.017673160880804,0.0550564154982566,0.0684389173984527,0.4829097986221313,0.1149175390601158,0.0265084207057952,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,162.592494,164.008911,A:maj,0.0316754207015037,0.0627699717879295,0.0266996528953313,0.0465063713490963,0.1851043105125427,0.0537090376019477,0.0466448701918125,0.0773867517709732,0.0489950291812419,0.3185153901576996,0.0596550591289997,0.0423381142318248,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,165.471768,166.923015,A:maj,0.0315793603658676,0.0424962602555751,0.0281674787402153,0.0431015752255916,0.1205550879240036,0.0474601760506629,0.0295254345983266,0.0401567406952381,0.0690025761723518,0.4094026386737823,0.0936661884188652,0.044886477291584,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,168.409092,169.87195,A:maj,0.032658964395523,0.0388290546834468,0.0197009909898042,0.0283829029649496,0.0802559182047844,0.0270506050437688,0.0339910760521888,0.0389522016048431,0.0666569173336029,0.4468809366226196,0.1366253048181533,0.0500151477754116,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,171.346417,172.762834,A:maj,0.0266605243086814,0.0350265875458717,0.0151836052536964,0.0287085082381963,0.1526361405849456,0.0288094878196716,0.0325867682695388,0.0448231846094131,0.0849880278110504,0.4057271480560303,0.1046334207057952,0.0402166023850441,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,174.224114,175.665328,A:maj,0.0447525829076767,0.0394804142415523,0.0238997340202331,0.0287437364459037,0.1297190636396408,0.026488309726119,0.0363920368254184,0.052206240594387,0.0833700001239776,0.371145635843277,0.1221258491277694,0.0416763834655284,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,177.104965,178.556213,A:maj,0.0247781593352556,0.0366250909864902,0.0184607319533824,0.0307447873055934,0.1461675316095352,0.0334220342338085,0.0332498475909233,0.047700710594654,0.0730834901332855,0.3925687372684479,0.1248550936579704,0.038343708962202,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,180.00746,181.423877,A:maj,0.0298097915947437,0.0322860740125179,0.0197482258081436,0.0214517395943403,0.0749810338020324,0.0258647426962852,0.030247813090682,0.0451738759875297,0.0835638791322708,0.4521354138851166,0.1333349496126175,0.0514024309813976,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,182.875124,184.326371,A:maj,0.031689167022705,0.0460054203867912,0.0172812733799219,0.0255700964480638,0.1244442984461784,0.0331368669867515,0.0297637842595577,0.0385805815458297,0.0716416537761688,0.4234594404697418,0.1087054386734962,0.0497220307588577,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,185.777619,187.194036,A:maj,0.0364437513053417,0.0614381283521652,0.0207183994352817,0.0347323752939701,0.1535130739212036,0.0375923477113246,0.0363949127495288,0.0456076338887214,0.0861743539571762,0.353422462940216,0.0957121327519416,0.0382504202425479,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,188.610453,190.05009,A:maj,0.0325042605400085,0.0258493684232234,0.0206935238093137,0.0332897640764713,0.1084292382001876,0.0490920804440975,0.0334248580038547,0.0508544333279132,0.0964426100254058,0.3786328136920929,0.1213066950440406,0.0494803935289382,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,190.05009,190.758299,A:maj,0.0282685682177543,0.0292572602629661,0.0276200734078884,0.0442651994526386,0.1007516831159591,0.0400101318955421,0.0331436209380626,0.0473204590380191,0.0685716494917869,0.436274915933609,0.1011735871434211,0.0433428958058357,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,191.443287,192.906145,A:maj,0.0254385992884635,0.0511091165244579,0.042143527418375,0.0356387272477149,0.1180979833006858,0.0326035469770431,0.0304196029901504,0.0571085661649704,0.0918682292103767,0.385820209980011,0.0907431542873382,0.0390086695551872,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,192.906145,193.602743,A:maj,0.0242352802306413,0.0361114181578159,0.0302673298865556,0.0688055828213691,0.1698231250047683,0.0354354120790958,0.0340245142579078,0.0545234903693199,0.0779131203889846,0.3470431864261627,0.0861226469278335,0.0356948561966419,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,194.369002,195.750589,A:maj,0.0352944619953632,0.0805985406041145,0.0496199838817119,0.0668219104409217,0.1472889184951782,0.0496301613748073,0.0502900555729866,0.0772354379296302,0.1001681610941886,0.2371996641159057,0.0695649608969688,0.0362878032028675,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,196.435578,197.132176,A:maj,0.0374927148222923,0.0447210483253002,0.035567007958889,0.0542693249881267,0.1306832879781723,0.055810697376728,0.0502917617559433,0.0559949502348899,0.0555918514728546,0.3607750833034515,0.0916737765073776,0.0271284710615873,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,197.132176,198.583424,A:maj,0.0259709190577268,0.0415071472525596,0.0404575765132904,0.0457362569868564,0.1389932036399841,0.0395021736621856,0.0343957170844078,0.077669933438301,0.0787898227572441,0.3527195155620575,0.0893384590744972,0.0349193252623081,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,198.583424,199.233582,A:maj,0.0337148159742355,0.0436335206031799,0.0397965125739574,0.0576541274785995,0.110746294260025,0.0402443371713161,0.041913729161024,0.062577411532402,0.074024386703968,0.3388158082962036,0.1205021739006042,0.036376841366291,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,199.976621,201.358208,A:maj,0.0283833295106887,0.0733657479286193,0.0320910327136516,0.03438276425004,0.1099007874727249,0.0419034361839294,0.0327890552580356,0.0519564002752304,0.0828737616539001,0.3490007221698761,0.1191386058926582,0.044214379042387,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,202.043197,202.763015,A:maj,0.0456088297069072,0.0439871475100517,0.0375973992049694,0.0676098689436912,0.1407003551721573,0.0452459640800952,0.0521924495697021,0.0452030412852764,0.062210738658905,0.3086179494857788,0.1122149601578712,0.0388113185763359,beatles
12_-_Let_It_Be/08_-_I've_Got_A_Feeling,202.763015,204.156213,A:maj,0.0257846936583518,0.0475656874477863,0.037699494510889,0.0432093925774097,0.132617101073265,0.032863549888134,0.0444706380367279,0.0585442744195461,0.0628037601709365,0.3300738930702209,0.1356505304574966,0.0487169846892356,beatles
