time_s,ref_label,pred_label,match
4.040272108843538,A:min,E:maj,0
4.08671201814059,A:min,E:maj,0
4.133151927437642,A:min,E:maj,0
4.179591836734694,A:min,E:maj,0
4.2260317460317465,A:min,E:maj,0
4.272471655328798,A:min,E:maj,0
4.31891156462585,A:min,E:maj,0
4.365351473922902,A:min,E:maj,0
4.4117913832199545,A:min,E:maj,0
4.458231292517007,A:min,E:maj,0
4.504671201814059,A:min,E:maj,0
4.551111111111111,A:min,E:maj,0
4.597551020408163,A:min,E:maj,0
4.6439909297052155,A:min,E:maj,0
4.690430839002268,A:min,E:maj,0
4.73687074829932,A:min,E:maj,0
4.783310657596372,A:min,E:maj,0
4.829750566893424,A:min,E:maj,0
4.876190476190477,A:min,E:maj,0
4.922630385487528,A:min,E:maj,0
4.96907029478458,A:min,E:maj,0
5.015510204081632,A:min,E:maj,0
5.061950113378685,A:min,E:maj,0
5.108390022675737,A:min,E:maj,0
5.154829931972789,F:maj,E:maj,0
5.201269841269841,F:maj,E:maj,0
5.2477097505668935,F:maj,E:maj,0
5.294149659863946,F:maj,E:maj,0
5.340589569160998,F:maj,E:maj,0
5.38702947845805,F:maj,E:maj,0
5.433469387755102,F:maj,E:maj,0
5.479909297052155,F:maj,E:maj,0
5.526349206349207,F:maj,E:maj,0
5.572789115646258,F:maj,E:maj,0
5.61922902494331,F:maj,E:maj,0
5.6656689342403626,F:maj,E:maj,0
5.712108843537415,F:maj,E:maj,0
5.758548752834467,F:maj,Bb:maj,0
5.804988662131519,F:maj,Bb:maj,0
5.851428571428571,F:maj,Bb:maj,0
5.897868480725624,F:maj,Bb:maj,0
5.944308390022676,F:maj,Bb:maj,0
5.990748299319728,F:maj,Bb:maj,0
6.03718820861678,F:maj,Bb:maj,0
6.0836281179138325,F:maj,Bb:maj,0
6.130068027210885,F:maj,Bb:maj,0
6.176507936507937,F:maj,Bb:maj,0
6.222947845804988,F:maj,Bb:maj,0
6.2693877551020405,F:maj,Bb:maj,0
6.315827664399093,F:maj,Bb:maj,0
6.362267573696145,F:maj,Bb:maj,0
6.408707482993197,F:maj,Bb:maj,0
6.455147392290249,F:maj,Bb:maj,0
6.501587301587302,F:maj,Bb:maj,0
6.548027210884354,F:maj,Bb:maj,0
6.594467120181406,F:maj,Bb:maj,0
6.640907029478458,F:maj,Bb:maj,0
6.6873469387755105,F:maj,E:maj,0
6.733786848072563,F:maj,E:maj,0
6.780226757369615,C:maj,E:maj,0
6.826666666666667,C:maj,E:maj,0
6.873106575963718,C:maj,E:maj,0
6.919546485260771,C:maj,E:maj,0
6.965986394557823,C:maj,E:maj,0
7.012426303854875,C:maj,E:maj,0
7.058866213151927,C:maj,E:maj,0
7.1053061224489795,C:maj,E:maj,0
7.151746031746032,C:maj,E:maj,0
7.198185941043084,C:maj,E:maj,0
7.244625850340136,C:maj,E:maj,0
7.291065759637188,C:maj,E:maj,0
7.337505668934241,C:maj,E:maj,0
7.383945578231293,C:maj,E:maj,0
7.430385487528345,C:maj,E:maj,0
7.476825396825397,C:maj,E:maj,0
7.523265306122449,C:maj,E:maj,0
7.569705215419501,C:maj,E:maj,0
7.616145124716553,C:maj,E:maj,0
7.662585034013605,C:maj,E:maj,0
7.7090249433106575,C:maj,E:maj,0
7.75546485260771,C:maj,E:maj,0
7.801904761904762,C:maj,E:maj,0
7.848344671201814,C:maj,E:maj,0
7.894784580498866,C:maj,E:maj,0
7.9412244897959186,C:maj,E:maj,0
7.987664399092971,C:maj,E:maj,0
8.034104308390022,C:maj,E:maj,0
8.080544217687075,C:maj,E:maj,0
8.126984126984127,C:maj,E:maj,0
8.17342403628118,C:maj,E:maj,0
8.219863945578231,C:maj,E:maj,0
8.266303854875284,C:maj,E:maj,0
8.312743764172335,C:maj,G:maj,0
8.359183673469389,C:maj,G:maj,0
8.40562358276644,C:maj,G:maj,0
8.452063492063493,G:maj,G:maj,1
8.498503401360544,G:maj,G:maj,1
8.544943310657596,G:maj,G:maj,1
8.591383219954649,G:maj,G:maj,1
8.6378231292517,G:maj,G:maj,1
8.684263038548753,G:maj,G:maj,1
8.730702947845804,G:maj,G:maj,1
8.777142857142858,G:maj,G:maj,1
8.823582766439909,G:maj,G:maj,1
8.870022675736962,G:maj,G:maj,1
8.916462585034013,G:maj,G:maj,1
8.962902494331066,G:maj,G:maj,1
9.009342403628118,G:maj,G:maj,1
9.05578231292517,G:maj,G:maj,1
9.102222222222222,G:maj,G:maj,1
9.148662131519274,G:maj,G:maj,1
9.195102040816327,G:maj,G:maj,1
9.241541950113378,G:maj,G:maj,1
9.287981859410431,G:maj,G:maj,1
9.334421768707482,G:maj,G:maj,1
9.380861678004536,G:maj,G:maj,1
9.427301587301587,G:maj,G:maj,1
9.47374149659864,G:maj,G:maj,1
9.520181405895691,G:maj,G:maj,1
9.566621315192744,G:maj,G:maj,1
9.613061224489796,G:maj,G:maj,1
9.659501133786849,G:maj,G:maj,1
9.7059410430839,G:maj,G:maj,1
9.752380952380953,G:maj,G:maj,1
9.798820861678005,G:maj,G:maj,1
9.845260770975056,G:maj,G:maj,1
9.891700680272109,G:maj,G:maj,1
9.93814058956916,G:maj,Db:maj,0
9.984580498866213,G:maj,Db:maj,0
10.031020408163265,F:maj,Db:maj,0
10.077460317460318,F:maj,Db:maj,0
10.12390022675737,F:maj,Db:maj,0
10.170340136054422,F:maj,Db:maj,0
10.216780045351474,F:maj,Db:maj,0
10.263219954648527,F:maj,Db:maj,0
10.309659863945578,F:maj,Db:maj,0
10.356099773242631,F:maj,Db:maj,0
10.402539682539683,F:maj,Db:maj,0
10.448979591836734,F:maj,Db:maj,0
10.495419501133787,F:maj,Db:maj,0
10.541859410430838,F:maj,Db:maj,0
10.588299319727891,F:maj,Db:maj,0
10.634739229024943,F:maj,Db:maj,0
10.681179138321996,F:maj,Db:maj,0
10.727619047619047,F:maj,Db:min,0
10.7740589569161,F:maj,Db:min,0
10.820498866213152,F:maj,Db:min,0
10.866938775510205,F:maj,Db:min,0
10.913378684807256,F:maj,Db:min,0
10.95981859410431,F:maj,Db:min,0
11.00625850340136,F:maj,Db:min,0
11.052698412698414,F:maj,Db:min,0
11.099138321995465,F:maj,Db:min,0
11.145578231292516,F:maj,Db:min,0
11.19201814058957,F:maj,Db:min,0
11.23845804988662,F:maj,F:min,0
11.284897959183674,F:maj,F:min,0
11.331337868480725,F:maj,F:min,0
11.377777777777778,F:maj,F:min,0
11.42421768707483,F:maj,F:min,0
11.470657596371883,F:maj,F:min,0
11.517097505668934,F:maj,F:min,0
11.563537414965987,F:maj,F:min,0
11.609977324263038,F:maj,E:maj,0
11.656417233560092,C:maj,E:maj,0
11.702857142857143,C:maj,E:maj,0
11.749297052154194,C:maj,E:maj,0
11.795736961451247,C:maj,E:maj,0
11.842176870748299,C:maj,E:maj,0
11.888616780045352,C:maj,E:maj,0
11.935056689342403,C:maj,E:maj,0
11.981496598639456,C:maj,E:maj,0
12.027936507936507,C:maj,E:maj,0
12.07437641723356,C:maj,E:maj,0
12.120816326530612,C:maj,E:maj,0
12.167256235827665,C:maj,E:maj,0
12.213696145124716,C:maj,E:maj,0
12.26013605442177,C:maj,E:maj,0
12.30657596371882,C:maj,E:maj,0
12.353015873015874,C:maj,E:maj,0
12.399455782312925,C:maj,E:maj,0
12.445895691609977,C:maj,E:maj,0
12.49233560090703,C:maj,E:maj,0
12.538775510204081,C:maj,E:maj,0
12.585215419501134,C:maj,E:maj,0
12.631655328798185,C:maj,E:maj,0
12.678095238095239,C:maj,E:maj,0
12.72453514739229,C:maj,E:maj,0
12.770975056689343,C:maj,E:maj,0
12.817414965986394,C:maj,E:maj,0
12.863854875283447,C:maj,E:maj,0
12.910294784580499,C:maj,E:maj,0
12.956734693877552,C:maj,E:maj,0
13.003174603174603,C:maj,E:maj,0
13.049614512471654,C:maj,E:maj,0
13.096054421768708,C:maj,E:maj,0
13.142494331065759,C:maj,E:maj,0
13.188934240362812,C:maj,E:maj,0
13.235374149659863,C:maj,E:maj,0
13.281814058956916,C:maj,E:maj,0
13.328253968253968,C:maj,E:maj,0
13.374693877551021,C:maj,E:maj,0
13.421133786848072,C:maj,E:maj,0
13.467573696145125,C:maj,E:maj,0
13.514013605442177,C:maj,E:maj,0
13.56045351473923,C:maj,E:maj,0
13.606893424036281,C:maj,E:maj,0
13.653333333333334,C:maj,E:maj,0
13.699773242630386,C:maj,E:maj,0
13.746213151927437,C:maj,E:maj,0
13.79265306122449,C:maj,E:maj,0
13.839092970521541,C:maj,E:maj,0
13.885532879818594,C:maj,E:maj,0
13.931972789115646,C:maj,E:maj,0
13.978412698412699,C:maj,E:maj,0
14.02485260770975,C:maj,E:maj,0
14.071292517006803,C:maj,E:maj,0
14.117732426303855,C:maj,E:maj,0
14.164172335600908,C:maj,E:maj,0
14.210612244897959,C:maj,E:maj,0
14.257052154195012,C:maj,E:maj,0
14.303492063492063,C:maj,E:maj,0
14.349931972789115,C:maj,E:maj,0
14.396371882086168,C:maj,E:maj,0
14.44281179138322,C:maj,E:maj,0
14.489251700680272,C:maj,E:maj,0
14.535691609977324,C:maj,E:maj,0
14.582131519274377,C:maj,E:maj,0
14.628571428571428,C:maj,E:maj,0
14.675011337868481,C:maj,E:maj,0
14.721451247165533,C:maj,E:maj,0
14.767891156462586,C:maj,E:maj,0
14.814331065759637,C:maj,E:maj,0
14.86077097505669,C:maj,G:maj,0
14.907210884353741,C:maj,G:maj,0
14.953650793650795,C:maj,G:maj,0
15.000090702947846,C:maj,G:maj,0
15.046530612244897,G:maj,G:maj,1
15.09297052154195,G:maj,G:maj,1
15.139410430839002,G:maj,G:maj,1
15.185850340136055,G:maj,G:maj,1
15.232290249433106,G:maj,G:maj,1
15.27873015873016,G:maj,G:maj,1
15.32517006802721,G:maj,G:maj,1
15.371609977324264,G:maj,G:maj,1
15.418049886621315,G:maj,G:maj,1
15.464489795918368,G:maj,G:maj,1
15.51092970521542,G:maj,G:maj,1
15.557369614512472,G:maj,G:maj,1
15.603809523809524,G:maj,G:maj,1
15.650249433106575,G:maj,G:maj,1
15.696689342403628,G:maj,G:min,0
15.74312925170068,G:maj,G:min,0
15.789569160997733,G:maj,G:min,0
15.836009070294784,G:maj,G:min,0
15.882448979591837,G:maj,G:min,0
15.928888888888888,G:maj,G:min,0
15.975328798185942,G:maj,G:min,0
16.021768707482995,G:maj,G:min,0
16.068208616780044,G:maj,G:min,0
16.114648526077097,G:maj,G:min,0
16.16108843537415,G:maj,G:min,0
16.207528344671204,G:maj,G:min,0
16.253968253968253,G:maj,F:maj,0
16.300408163265306,G:maj,F:maj,0
16.34684807256236,G:maj,F:maj,0
16.39328798185941,G:maj,F:maj,0
16.439727891156462,G:maj,F:maj,0
16.486167800453515,G:maj,F:maj,0
16.532607709750568,A:min,Bb:maj,0
16.579047619047618,A:min,Bb:maj,0
16.62548752834467,A:min,Bb:maj,0
16.671927437641724,A:min,Bb:maj,0
16.718367346938777,A:min,Bb:maj,0
16.764807256235827,A:min,Bb:maj,0
16.81124716553288,A:min,E:maj,0
16.857687074829933,A:min,E:maj,0
16.904126984126986,A:min,E:maj,0
16.950566893424035,A:min,E:maj,0
16.99700680272109,A:min,E:maj,0
17.04344671201814,A:min,E:maj,0
17.08988662131519,A:min,E:maj,0
17.136326530612244,A:min,E:maj,0
17.182766439909297,A:min,E:maj,0
17.22920634920635,A:min,E:maj,0
17.2756462585034,A:min,E:maj,0
17.322086167800453,A:min,E:maj,0
17.368526077097506,A:min,E:maj,0
17.41496598639456,A:min,E:maj,0
17.46140589569161,A:min,E:maj,0
17.507845804988662,A:min,E:maj,0
17.554285714285715,A:min,E:maj,0
17.600725623582765,A:min,Bb:maj,0
17.647165532879818,A:min,Bb:maj,0
17.69360544217687,A:min,Bb:maj,0
17.740045351473924,A:min,Bb:maj,0
17.786485260770974,A:min,Bb:maj,0
17.832925170068027,A:min,Bb:maj,0
17.87936507936508,A:min,Bb:maj,0
17.925804988662133,A:min,Bb:maj,0
17.972244897959182,A:min,Bb:maj,0
18.018684807256236,A:min,Bb:maj,0
18.06512471655329,A:min,Bb:maj,0
18.11156462585034,A:min,Bb:maj,0
18.15800453514739,F:maj,Bb:maj,0
18.204444444444444,F:maj,Bb:maj,0
18.250884353741498,F:maj,Bb:maj,0
18.297324263038547,F:maj,Bb:maj,0
18.3437641723356,F:maj,Bb:maj,0
18.390204081632653,F:maj,Bb:maj,0
18.436643990929706,F:maj,Bb:maj,0
18.483083900226756,F:maj,Bb:maj,0
18.52952380952381,F:maj,Bb:maj,0
18.575963718820862,F:maj,Bb:maj,0
18.622403628117915,F:maj,Bb:maj,0
18.668843537414965,F:maj,Bb:maj,0
18.715283446712018,F:maj,Bb:maj,0
18.76172335600907,F:maj,Bb:maj,0
18.808163265306124,F:maj,Bb:maj,0
18.854603174603174,F:maj,Bb:maj,0
18.901043083900227,F:maj,Bb:maj,0
18.94748299319728,F:maj,Bb:maj,0
18.99392290249433,F:maj,Bb:maj,0
19.040362811791383,F:maj,Bb:maj,0
19.086802721088436,F:maj,Bb:maj,0
19.13324263038549,F:maj,Bb:maj,0
19.17968253968254,F:maj,Bb:maj,0
19.22612244897959,F:maj,E:maj,0
19.272562358276645,F:maj,E:maj,0
19.319002267573698,F:maj,E:maj,0
19.365442176870747,F:maj,E:maj,0
19.4118820861678,F:maj,E:maj,0
19.458321995464853,F:maj,E:maj,0
19.504761904761907,F:maj,E:maj,0
19.551201814058956,F:maj,E:maj,0
19.59764172335601,F:maj,E:maj,0
19.644081632653062,F:maj,E:maj,0
19.690521541950112,C:maj,E:maj,0
19.736961451247165,C:maj,E:maj,0
19.783401360544218,C:maj,E:maj,0
19.82984126984127,C:maj,E:maj,0
19.87628117913832,C:maj,E:maj,0
19.922721088435374,C:maj,E:maj,0
19.969160997732427,C:maj,E:maj,0
20.01560090702948,C:maj,E:maj,0
20.06204081632653,C:maj,E:maj,0
20.108480725623583,C:maj,E:maj,0
20.154920634920636,C:maj,E:maj,0
20.201360544217685,C:maj,E:maj,0
20.24780045351474,C:maj,E:maj,0
20.29424036281179,C:maj,E:maj,0
20.340680272108845,C:maj,E:maj,0
20.387120181405894,C:maj,E:maj,0
20.433560090702947,C:maj,E:maj,0
20.48,C:maj,E:maj,0
20.526439909297054,C:maj,E:maj,0
20.572879818594103,C:maj,E:maj,0
20.619319727891156,C:maj,E:maj,0
20.66575963718821,C:maj,E:maj,0
20.712199546485262,C:maj,E:maj,0
20.758639455782312,C:maj,E:maj,0
20.805079365079365,C:maj,E:maj,0
20.851519274376418,C:maj,E:maj,0
20.897959183673468,C:maj,E:maj,0
20.94439909297052,C:maj,E:maj,0
20.990839002267574,C:maj,E:maj,0
21.037278911564627,C:maj,E:maj,0
21.083718820861677,C:maj,Db:min,0
21.13015873015873,C:maj,Db:min,0
21.176598639455783,C:maj,Db:min,0
21.223038548752836,C:maj,Db:min,0
21.269478458049885,G:maj,G:maj,1
21.31591836734694,G:maj,G:maj,1
21.36235827664399,G:maj,G:maj,1
21.408798185941045,G:maj,G:maj,1
21.455238095238094,G:maj,G:maj,1
21.501678004535147,G:maj,G:maj,1
21.5481179138322,G:maj,G:maj,1
21.59455782312925,G:maj,G:maj,1
21.640997732426303,G:maj,G:maj,1
21.687437641723356,G:maj,G:maj,1
21.73387755102041,G:maj,G:maj,1
21.78031746031746,G:maj,G:maj,1
21.826757369614512,G:maj,G:maj,1
21.873197278911565,G:maj,G:maj,1
21.91963718820862,G:maj,G:maj,1
21.966077097505668,G:maj,G:maj,1
22.01251700680272,G:maj,G:maj,1
22.058956916099774,G:maj,G:maj,1
22.105396825396827,G:maj,G:maj,1
22.151836734693877,G:maj,G:maj,1
22.19827664399093,G:maj,G:maj,1
22.244716553287983,G:maj,G:maj,1
22.291156462585032,G:maj,G:maj,1
22.337596371882086,G:maj,G:maj,1
22.38403628117914,G:maj,G:maj,1
22.430476190476192,G:maj,G:maj,1
22.47691609977324,G:maj,G:maj,1
22.523356009070294,G:maj,G:maj,1
22.569795918367348,G:maj,G:maj,1
22.6162358276644,G:maj,Bb:maj,0
22.66267573696145,G:maj,Bb:maj,0
22.709115646258503,G:maj,Bb:maj,0
22.755555555555556,G:maj,Bb:maj,0
22.801995464852606,F:maj,Bb:maj,0
22.84843537414966,F:maj,Bb:maj,0
22.894875283446712,F:maj,Bb:maj,0
22.941315192743765,F:maj,Bb:maj,0
22.987755102040815,F:maj,Bb:maj,0
23.034195011337868,F:maj,Bb:maj,0
23.08063492063492,F:maj,Bb:maj,0
23.127074829931974,F:maj,Bb:maj,0
23.173514739229024,F:maj,Bb:maj,0
23.219954648526077,F:maj,Bb:maj,0
23.26639455782313,F:maj,Bb:maj,0
23.312834467120183,F:maj,Bb:maj,0
23.359274376417233,F:maj,C:maj,0
23.405714285714286,F:maj,C:maj,0
23.45215419501134,F:maj,C:maj,0
23.49859410430839,F:maj,C:maj,0
23.54503401360544,F:maj,C:maj,0
23.591473922902495,F:maj,C:maj,0
23.637913832199548,F:maj,C:maj,0
23.684353741496597,F:maj,C:maj,0
23.73079365079365,F:maj,C:maj,0
23.777233560090703,F:maj,C:maj,0
23.823673469387757,F:maj,C:maj,0
23.870113378684806,F:maj,C:maj,0
23.91655328798186,F:maj,C:maj,0
23.962993197278912,F:maj,C:maj,0
24.009433106575965,F:maj,C:maj,0
24.055873015873015,F:maj,C:maj,0
24.102312925170068,F:maj,C:maj,0
24.14875283446712,F:maj,C:maj,0
24.19519274376417,F:maj,C:maj,0
24.241632653061224,F:maj,C:maj,0
24.288072562358277,F:maj,C:maj,0
24.33451247165533,F:maj,C:maj,0
24.38095238095238,F:maj,E:maj,0
24.427392290249433,C:maj,E:maj,0
24.473832199546486,C:maj,E:maj,0
24.52027210884354,C:maj,E:maj,0
24.56671201814059,C:maj,E:maj,0
24.61315192743764,C:maj,E:maj,0
24.659591836734695,C:maj,E:maj,0
24.706031746031748,C:maj,E:maj,0
24.752471655328797,C:maj,E:maj,0
24.79891156462585,C:maj,E:maj,0
24.845351473922904,C:maj,E:maj,0
24.891791383219953,C:maj,E:maj,0
24.938231292517006,C:maj,E:maj,0
24.98467120181406,C:maj,E:maj,0
25.031111111111112,C:maj,E:maj,0
25.077551020408162,C:maj,E:maj,0
25.123990929705215,C:maj,E:maj,0
25.170430839002268,C:maj,E:maj,0
25.21687074829932,C:maj,E:maj,0
25.26331065759637,C:maj,E:maj,0
25.309750566893424,C:maj,E:maj,0
25.356190476190477,C:maj,E:maj,0
25.402630385487527,C:maj,E:maj,0
25.44907029478458,C:maj,E:maj,0
25.495510204081633,C:maj,E:maj,0
25.541950113378686,C:maj,E:maj,0
25.588390022675735,C:maj,E:maj,0
25.63482993197279,C:maj,E:maj,0
25.68126984126984,C:maj,E:maj,0
25.727709750566895,C:maj,E:maj,0
25.774149659863944,C:maj,E:maj,0
25.820589569160997,C:maj,E:maj,0
25.86702947845805,C:maj,E:maj,0
25.913469387755104,C:maj,E:maj,0
25.959909297052153,C:maj,E:maj,0
26.006349206349206,C:maj,E:maj,0
26.05278911564626,C:maj,E:maj,0
26.09922902494331,C:maj,E:maj,0
26.145668934240362,C:maj,E:maj,0
26.192108843537415,C:maj,E:maj,0
26.23854875283447,C:maj,E:maj,0
26.284988662131518,C:maj,E:maj,0
26.33142857142857,C:maj,E:maj,0
26.377868480725624,C:maj,E:maj,0
26.424308390022677,C:maj,E:maj,0
26.470748299319727,C:maj,E:maj,0
26.51718820861678,C:maj,E:maj,0
26.563628117913833,C:maj,E:maj,0
26.610068027210886,C:maj,E:maj,0
26.656507936507936,C:maj,E:maj,0
26.70294784580499,C:maj,E:maj,0
26.749387755102042,C:maj,E:maj,0
26.79582766439909,C:maj,E:maj,0
26.842267573696144,C:maj,E:maj,0
26.888707482993198,C:maj,E:maj,0
26.93514739229025,C:maj,E:maj,0
26.9815873015873,C:maj,E:maj,0
27.028027210884353,C:maj,E:maj,0
27.074467120181406,C:maj,E:maj,0
27.12090702947846,C:maj,E:maj,0
27.16734693877551,C:maj,E:maj,0
27.213786848072562,C:maj,E:maj,0
27.260226757369615,C:maj,E:maj,0
27.30666666666667,C:maj,E:maj,0
27.353106575963718,C:maj,G:maj,0
27.39954648526077,C:maj,G:maj,0
27.445986394557824,C:maj,G:maj,0
27.492426303854874,C:maj,G:maj,0
27.538866213151927,C:maj,G:maj,0
27.58530612244898,C:maj,G:maj,0
27.631746031746033,G:maj,G:maj,1
27.678185941043083,G:maj,G:maj,1
27.724625850340136,G:maj,G:maj,1
27.77106575963719,G:maj,G:maj,1
27.817505668934242,G:maj,G:maj,1
27.86394557823129,G:maj,G:maj,1
27.910385487528345,G:maj,G:maj,1
27.956825396825398,G:maj,G:maj,1
28.003265306122447,G:maj,G:maj,1
28.0497052154195,G:maj,G:maj,1
28.096145124716553,G:maj,G:maj,1
28.142585034013607,G:maj,G:maj,1
28.189024943310656,G:maj,G:maj,1
28.23546485260771,G:maj,G:maj,1
28.281904761904762,G:maj,G:maj,1
28.328344671201815,G:maj,G:maj,1
28.374784580498865,G:maj,G:maj,1
28.421224489795918,G:maj,G:maj,1
28.46766439909297,G:maj,Bb:maj,0
28.514104308390024,G:maj,Bb:maj,0
28.560544217687074,G:maj,Bb:maj,0
28.606984126984127,G:maj,Bb:maj,0
28.65342403628118,G:maj,Bb:maj,0
28.69986394557823,G:maj,Bb:maj,0
28.746303854875283,G:maj,Bb:maj,0
28.792743764172336,G:maj,Bb:maj,0
28.83918367346939,G:maj,Bb:maj,0
28.88562358276644,G:maj,Bb:maj,0
28.93206349206349,G:maj,Bb:maj,0
28.978503401360545,G:maj,Bb:maj,0
29.024943310657598,G:maj,Bb:maj,0
29.071383219954647,G:maj,Bb:maj,0
29.1178231292517,G:maj,Bb:maj,0
29.164263038548754,G:maj,Bb:maj,0
29.210702947845807,G:maj,E:maj,0
29.257142857142856,A:min,E:maj,0
29.30358276643991,A:min,E:maj,0
29.350022675736962,A:min,E:maj,0
29.396462585034012,A:min,E:maj,0
29.442902494331065,A:min,E:maj,0
29.489342403628118,A:min,E:maj,0
29.53578231292517,A:min,E:maj,0
29.58222222222222,A:min,E:maj,0
29.628662131519274,A:min,E:maj,0
29.675102040816327,A:min,E:maj,0
29.72154195011338,A:min,E:maj,0
29.76798185941043,A:min,E:maj,0
29.814421768707483,A:min,E:maj,0
29.860861678004536,A:min,E:maj,0
29.90730158730159,A:min,E:maj,0
29.95374149659864,A:min,E:maj,0
30.00018140589569,A:min,E:maj,0
30.046621315192745,A:min,E:maj,0
30.093061224489794,A:min,E:maj,0
30.139501133786847,A:min,E:maj,0
30.1859410430839,A:min,E:maj,0
30.232380952380954,A:min,G:maj,0
30.278820861678003,A:min,G:maj,0
30.325260770975056,A:min,G:maj,0
30.37170068027211,A:min,G:maj,0
30.418140589569163,A:min,G:maj,0
30.464580498866212,A:min,G:maj,0
30.511020408163265,A:min,Bb:maj,0
30.55746031746032,A:min,Bb:maj,0
30.603900226757368,A:min,Bb:maj,0
30.65034013605442,A:min,Bb:maj,0
30.696780045351474,A:min,Bb:maj,0
30.743219954648527,A:min,Bb:maj,0
30.789659863945577,A:min,Bb:maj,0
30.83609977324263,F:maj,Bb:maj,0
30.882539682539683,F:maj,Bb:maj,0
30.928979591836736,F:maj,Bb:maj,0
30.975419501133786,F:maj,Bb:maj,0
31.02185941043084,F:maj,Bb:maj,0
31.068299319727892,F:maj,Bb:maj,0
31.114739229024945,F:maj,Bb:maj,0
31.161179138321994,F:maj,Bb:maj,0
31.207619047619048,F:maj,Bb:maj,0
31.2540589569161,F:maj,Bb:maj,0
31.30049886621315,F:maj,Bb:maj,0
31.346938775510203,F:maj,Bb:maj,0
31.393378684807256,F:maj,Bb:maj,0
31.43981859410431,F:maj,Bb:maj,0
31.48625850340136,F:maj,Bb:maj,0
31.532698412698412,F:maj,Bb:maj,0
31.579138321995465,F:maj,Bb:maj,0
31.62557823129252,F:maj,Bb:maj,0
31.672018140589568,F:maj,Bb:maj,0
31.71845804988662,F:maj,Bb:maj,0
31.764897959183674,F:maj,Bb:maj,0
31.811337868480727,F:maj,Bb:maj,0
31.857777777777777,F:maj,Bb:maj,0
31.90421768707483,F:maj,Bb:maj,0
